TIMESTAMP,REPORT_NAME,EXECUTION_TIME_IN_SECONDS,STATUS
2025-03-10 21:41:06,provision,14299,SUCCESS
2025-03-10 22:23:34,ic01,2545,SUCCESS
2025-03-11 08:11:21,duk008_xls,680,SUCCESS
2025-03-11 08:22:18,duk008,655,SUCCESS
2025-03-12 08:01:57,duk008_xls,115,FAIL
2025-03-12 08:04:52,duk008_xls,114,FAIL
2025-03-12 08:07:47,duk008_xls,114,FAIL
2025-03-12 08:10:43,duk008_xls,115,FAIL
2025-03-12 08:13:38,duk008_xls,115,FAIL
2025-03-12 08:16:33,duk008_xls,114,FAIL
2025-03-12 08:19:28,duk008_xls,114,FAIL
2025-03-12 08:22:24,duk008_xls,114,FAIL
2025-03-12 08:37:30,duk008_xls,846,SUCCESS
2025-03-12 08:50:33,duk008,782,SUCCESS
2025-03-13 08:12:20,duk008_xls,738,SUCCESS
2025-03-13 08:23:57,duk008,695,SUCCESS
2025-03-14 08:12:56,duk008_xls,775,SUCCESS
2025-03-14 08:24:22,duk008,685,SUCCESS
2025-03-15 08:11:59,duk008_xls,717,SUCCESS
2025-03-15 08:23:15,duk008,674,SUCCESS
2025-03-16 08:13:53,duk008_xls,832,SUCCESS
2025-03-16 08:25:09,duk008,674,SUCCESS
2025-03-17 08:11:59,duk008_xls,718,SUCCESS
2025-03-17 08:23:25,duk008,684,SUCCESS
2025-03-18 08:13:20,duk008_xls,799,SUCCESS
2025-03-18 08:25:18,duk008,716,SUCCESS
2025-03-19 08:12:10,duk008_xls,729,SUCCESS
2025-03-19 08:23:36,duk008,685,SUCCESS
2025-03-20 08:13:31,duk008_xls,810,SUCCESS
2025-03-20 08:24:57,duk008,684,SUCCESS
2025-03-21 08:12:09,duk008_xls,728,SUCCESS
2025-03-21 08:23:35,duk008,684,SUCCESS
2025-03-22 08:14:05,duk008_xls,843,SUCCESS
2025-03-22 08:25:22,duk008,675,SUCCESS
2025-03-23 08:12:10,duk008_xls,728,SUCCESS
2025-03-23 08:23:37,duk008,685,SUCCESS
2025-03-24 08:14:04,duk008_xls,843,SUCCESS
2025-03-24 08:25:30,duk008,684,SUCCESS
2025-03-25 08:12:09,duk008_xls,728,SUCCESS
2025-03-25 08:23:36,duk008,685,SUCCESS
2025-03-26 08:13:53,duk008_xls,831,SUCCESS
2025-03-26 08:25:53,duk008,718,SUCCESS
2025-03-27 08:12:10,duk008_xls,729,SUCCESS
2025-03-27 08:23:36,duk008,685,SUCCESS
2025-03-28 08:13:10,duk008_xls,787,SUCCESS
2025-03-28 08:24:36,duk008,685,SUCCESS
2025-03-29 08:11:59,duk008_xls,718,SUCCESS
2025-03-29 08:23:14,duk008,673,SUCCESS
2025-03-30 08:13:42,duk008_xls,821,SUCCESS
2025-03-30 08:24:48,duk008,664,SUCCESS
2025-03-31 08:11:48,duk008_xls,706,SUCCESS
2025-03-31 08:16:40,duk008,290,FAIL
2025-03-31 08:28:43,duk008,662,SUCCESS
2025-04-01 08:12:46,duk008_xls,764,SUCCESS
2025-04-01 08:24:37,duk008,709,SUCCESS
2025-04-02 08:11:58,duk008_xls,717,SUCCESS
2025-04-02 08:23:03,duk008,663,SUCCESS
2025-04-03 08:13:09,duk008_xls,788,SUCCESS
2025-04-03 08:25:01,duk008,710,SUCCESS
2025-04-04 08:11:59,duk008_xls,718,SUCCESS
2025-04-04 08:17:01,duk008,301,FAIL
2025-04-04 08:29:16,duk008,674,SUCCESS
2025-04-05 08:14:05,duk008_xls,844,SUCCESS
2025-04-05 08:25:09,duk008,663,SUCCESS
2025-04-06 08:12:01,duk008_xls,719,SUCCESS
2025-04-06 08:23:27,duk008,684,SUCCESS
2025-04-07 08:03:52,duk008_xls,231,FAIL
2025-04-07 08:18:13,duk008_xls,801,SUCCESS
2025-04-07 08:30:49,duk008,754,SUCCESS
2025-04-07 17:24:54,accruals,23992,FAIL
2025-04-07 21:19:47,accruals,14031,SUCCESS
2025-04-08 00:33:15,provision,11605,SUCCESS
2025-04-08 01:18:14,ic01,2696,SUCCESS
2025-04-08 08:12:00,duk008_xls,718,SUCCESS
2025-04-08 08:23:27,duk008,686,SUCCESS
2025-04-08 10:41:44,ic01,1303,SUCCESS
2025-04-09 08:13:34,duk008_xls,813,SUCCESS
2025-04-09 08:25:47,duk008,731,SUCCESS
2025-04-10 08:12:00,duk008_xls,719,SUCCESS
2025-04-10 08:18:45,duk008,402,FAIL
2025-04-10 08:26:16,duk008,390,FAIL
2025-04-10 08:33:58,duk008,401,FAIL
2025-04-10 08:41:41,duk008,402,FAIL
2025-04-10 08:53:55,duk008,673,SUCCESS
2025-04-11 08:12:33,duk008_xls,752,SUCCESS
2025-04-11 08:23:32,duk008,657,SUCCESS
2025-04-12 08:12:10,duk008_xls,729,SUCCESS
2025-04-12 08:23:37,duk008,685,SUCCESS
2025-04-13 08:13:54,duk008_xls,832,SUCCESS
2025-04-13 08:25:20,duk008,684,SUCCESS
2025-04-14 08:12:09,duk008_xls,728,SUCCESS
2025-04-14 08:23:47,duk008,696,SUCCESS
2025-04-15 08:13:44,duk008_xls,823,SUCCESS
2025-04-15 08:25:00,duk008,674,SUCCESS
2025-04-16 08:12:22,duk008_xls,741,SUCCESS
2025-04-16 08:23:50,duk008,686,SUCCESS
2025-04-17 08:01:58,duk008_xls,116,FAIL
2025-04-17 08:04:53,duk008_xls,115,FAIL
2025-04-17 08:07:49,duk008_xls,114,FAIL
2025-04-17 08:10:44,duk008_xls,115,FAIL
2025-04-17 08:13:39,duk008_xls,115,FAIL
2025-04-17 08:16:34,duk008_xls,114,FAIL
2025-04-17 08:19:30,duk008_xls,115,FAIL
2025-04-17 08:35:15,duk008_xls,885,SUCCESS
2025-04-17 08:46:42,duk008,685,SUCCESS
2025-04-17 20:00:24,duk008,758,SUCCESS
2025-04-17 20:11:53,duk008,687,SUCCESS
2025-04-17 20:23:09,duk008,675,SUCCESS
2025-04-17 20:44:37,duk008,686,SUCCESS
2025-04-18 08:12:12,duk008_xls,730,SUCCESS
2025-04-18 08:23:39,duk008,685,SUCCESS
2025-04-19 08:01:57,duk008_xls,116,FAIL
2025-04-19 08:04:53,duk008_xls,115,FAIL
2025-04-19 08:07:48,duk008_xls,115,FAIL
2025-04-19 08:10:44,duk008_xls,115,FAIL
2025-04-19 08:13:39,duk008_xls,115,FAIL
2025-04-19 08:16:35,duk008_xls,115,FAIL
2025-04-19 08:19:31,duk008_xls,115,FAIL
2025-04-19 08:22:26,duk008_xls,115,FAIL
2025-04-19 08:38:02,duk008_xls,875,SUCCESS
2025-04-19 08:49:18,duk008,675,SUCCESS
2025-04-20 08:13:43,duk008_xls,821,SUCCESS
2025-04-20 08:25:00,duk008,675,SUCCESS
2025-04-21 08:14:16,duk008_xls,855,SUCCESS
2025-04-21 08:25:32,duk008,674,SUCCESS
2025-04-22 08:12:22,duk008_xls,740,SUCCESS
2025-04-22 08:23:49,duk008,685,SUCCESS
2025-04-22 12:43:08,duk008_xls,787,SUCCESS
2025-04-22 12:54:59,duk008,709,SUCCESS
2025-04-22 15:11:27,duk008,686,SUCCESS
2025-04-22 15:23:47,duk008_xls,739,SUCCESS
2025-04-23 08:14:23,duk008_xls,860,FAIL
2025-04-23 08:17:20,duk008_xls,116,FAIL
2025-04-23 08:20:15,duk008_xls,114,FAIL
2025-04-23 08:23:11,duk008_xls,115,FAIL
2025-04-23 08:26:06,duk008_xls,115,FAIL
2025-04-23 08:29:02,duk008_xls,115,FAIL
2025-04-23 08:31:57,duk008_xls,115,FAIL
2025-04-23 08:34:53,duk008_xls,114,FAIL
2025-04-23 08:37:48,duk008_xls,115,FAIL
2025-04-23 08:40:43,duk008_xls,115,FAIL
2025-04-23 08:53:45,duk008_xls,721,FAIL
2025-04-23 09:07:06,duk008,739,SUCCESS
2025-04-23 10:27:02,duk008_xls,734,FAIL
2025-04-23 10:40:51,duk008_xls,768,FAIL
2025-04-23 10:54:27,duk008_xls,755,FAIL
2025-04-23 11:07:55,duk008_xls,746,FAIL
2025-04-23 11:21:34,duk008_xls,757,FAIL
2025-04-23 11:36:23,duk008_xls,827,SUCCESS
2025-04-23 11:49:30,duk008,785,SUCCESS
2025-04-24 08:13:38,duk008_xls,817,SUCCESS
2025-04-24 08:26:33,duk008,773,SUCCESS
2025-04-24 11:00:20,duk008,752,SUCCESS
2025-04-24 16:02:07,duk008,832,SUCCESS
2025-04-25 08:01:58,duk008_xls,116,FAIL
2025-04-25 08:04:53,duk008_xls,115,FAIL
2025-04-25 08:07:49,duk008_xls,114,FAIL
2025-04-25 08:10:44,duk008_xls,115,FAIL
2025-04-25 08:13:40,duk008_xls,115,FAIL
2025-04-25 08:16:35,duk008_xls,115,FAIL
2025-04-25 08:30:37,duk008_xls,781,SUCCESS
2025-04-25 08:42:47,duk008,728,SUCCESS
2025-04-26 08:13:04,duk008_xls,783,SUCCESS
2025-04-26 08:25:25,duk008,740,SUCCESS
2025-04-27 08:13:05,duk008_xls,784,SUCCESS
2025-04-27 08:25:14,duk008,727,SUCCESS
2025-04-28 08:12:42,duk008_xls,760,SUCCESS
2025-04-28 08:15:21,duk008,157,FAIL
2025-04-28 08:18:16,duk008,115,FAIL
2025-04-28 08:21:12,duk008,115,FAIL
2025-04-28 08:24:07,duk008,115,FAIL
2025-04-28 08:27:03,duk008,116,FAIL
2025-04-28 08:29:59,duk008,116,FAIL
2025-04-28 08:32:54,duk008,115,FAIL
2025-04-28 08:35:50,duk008,114,FAIL
2025-04-28 08:38:45,duk008,115,FAIL
2025-04-28 08:52:05,duk008,740,SUCCESS
2025-04-28 11:22:59,duk008,778,SUCCESS
2025-04-28 11:41:25,duk008,96,FAIL
2025-04-28 11:44:00,duk008,95,FAIL
2025-04-28 11:46:36,duk008,95,FAIL
2025-04-28 11:49:11,duk008,94,FAIL
2025-04-28 11:51:01,duk008,49,FAIL
2025-04-28 11:53:36,duk008,95,FAIL
2025-04-28 11:56:12,duk008,95,FAIL
2025-04-28 11:58:48,duk008,96,FAIL
2025-04-28 12:01:23,duk008,95,FAIL
2025-04-28 12:03:59,duk008,95,FAIL
2025-04-28 12:06:35,duk008,95,FAIL
2025-04-28 12:09:09,duk008,94,FAIL
2025-04-28 12:16:46,duk008,395,FAIL
2025-04-28 12:23:48,duk008,361,FAIL
2025-04-28 12:26:39,duk008,109,FAIL
2025-04-28 12:33:43,duk008,364,FAIL
2025-04-28 12:40:52,duk008,367,FAIL
2025-04-28 12:47:55,duk008,361,FAIL
2025-04-28 12:54:53,duk008,357,FAIL
2025-04-28 13:01:57,duk008,362,FAIL
2025-04-28 13:09:49,duk008,410,FAIL
2025-04-28 13:12:39,duk008,109,FAIL
2025-04-29 08:06:22,duk008_xls,380,FAIL
2025-04-29 08:09:14,duk008_xls,110,FAIL
2025-04-29 08:16:28,duk008_xls,373,FAIL
2025-04-29 08:23:39,duk008_xls,369,FAIL
2025-04-29 08:30:47,duk008_xls,367,FAIL
2025-04-29 08:33:43,duk008_xls,115,FAIL
2025-04-29 08:36:32,duk008_xls,109,FAIL
2025-04-29 08:39:21,duk008_xls,108,FAIL
2025-04-29 08:42:10,duk008_xls,108,FAIL
2025-04-29 08:45:00,duk008_xls,109,FAIL
2025-04-29 08:47:49,duk008_xls,109,FAIL
2025-04-29 08:54:54,duk008,364,FAIL
2025-04-29 08:57:44,duk008,109,FAIL
2025-04-29 09:00:41,duk008,116,FAIL
2025-04-29 09:07:55,duk008,374,FAIL
2025-04-29 09:14:57,duk008,361,FAIL
2025-04-29 09:17:47,duk008,109,FAIL
2025-04-29 09:24:52,duk008,364,FAIL
2025-04-29 09:27:42,duk008,109,FAIL
2025-04-29 09:34:48,duk008,365,FAIL
2025-04-29 09:41:51,duk008,361,FAIL
2025-04-29 09:44:42,duk008,108,FAIL
2025-04-29 10:13:49,duk008,95,FAIL
2025-04-29 10:26:25,duk008,695,SUCCESS
2025-04-29 10:38:55,duk008_xls,749,SUCCESS
2025-04-29 16:48:39,duk008,95,FAIL
2025-04-29 16:51:15,duk008,96,FAIL
2025-04-29 16:53:50,duk008,95,FAIL
2025-04-29 16:56:26,duk008,95,FAIL
2025-04-29 16:59:01,duk008,95,FAIL
2025-04-29 17:01:36,duk008,95,FAIL
2025-04-29 17:04:12,duk008,95,FAIL
2025-04-29 17:06:47,duk008,95,FAIL
2025-04-29 17:09:22,duk008,95,FAIL
2025-04-29 17:11:56,duk008,94,FAIL
2025-04-29 17:14:32,duk008,94,FAIL
2025-04-29 17:28:04,duk008,95,FAIL
2025-04-29 17:30:41,duk008,95,FAIL
2025-04-29 17:33:15,duk008,94,FAIL
2025-04-29 17:35:51,duk008,95,FAIL
2025-04-29 17:38:26,duk008,95,FAIL
2025-04-29 17:41:02,duk008,96,FAIL
2025-04-29 17:43:37,duk008,95,FAIL
2025-04-29 17:46:12,duk008,94,FAIL
2025-04-29 17:48:47,duk008,94,FAIL
2025-04-29 17:51:22,duk008,94,FAIL
2025-04-29 17:53:57,duk008,93,FAIL
2025-04-29 19:09:42,duk008,96,FAIL
2025-04-29 19:22:17,duk008,695,SUCCESS
2025-04-30 08:03:51,duk008_xls,230,FAIL
2025-04-30 08:06:47,duk008_xls,116,FAIL
2025-04-30 08:09:43,duk008_xls,114,FAIL
2025-04-30 08:12:38,duk008_xls,115,FAIL
2025-04-30 08:15:34,duk008_xls,115,FAIL
2025-04-30 08:18:29,duk008_xls,115,FAIL
2025-04-30 08:21:25,duk008_xls,115,FAIL
2025-04-30 08:24:21,duk008_xls,114,FAIL
2025-04-30 08:27:16,duk008_xls,115,FAIL
2025-04-30 08:42:26,duk008_xls,849,SUCCESS
2025-04-30 08:54:15,duk008,707,SUCCESS
2025-05-01 08:12:20,duk008_xls,738,SUCCESS
2025-05-01 08:24:07,duk008,705,SUCCESS
2025-05-02 08:09:10,duk008_xls,549,FAIL
2025-05-02 08:12:07,duk008_xls,115,FAIL
2025-05-02 08:15:02,duk008_xls,115,FAIL
2025-05-02 08:17:58,duk008_xls,115,FAIL
2025-05-02 08:20:54,duk008_xls,115,FAIL
2025-05-02 08:23:49,duk008_xls,115,FAIL
2025-05-02 08:26:45,duk008_xls,115,FAIL
2025-05-02 08:29:40,duk008_xls,115,FAIL
2025-05-02 08:32:36,duk008_xls,115,FAIL
2025-05-02 08:47:16,duk008_xls,820,SUCCESS
2025-05-02 08:59:15,duk008,718,SUCCESS
2025-05-02 13:17:35,duk008,94,FAIL
2025-05-02 13:20:10,duk008,95,FAIL
2025-05-02 13:22:45,duk008,95,FAIL
2025-05-02 13:25:19,duk008,94,FAIL
2025-05-02 13:27:54,duk008,94,FAIL
2025-05-02 13:30:30,duk008,94,FAIL
2025-05-02 13:33:04,duk008,94,FAIL
2025-05-02 13:35:40,duk008,95,FAIL
2025-05-02 13:38:17,duk008,96,FAIL
2025-05-02 13:40:52,duk008,95,FAIL
2025-05-02 13:43:28,duk008,95,FAIL
2025-05-02 13:50:59,duk008,49,FAIL
2025-05-02 13:53:34,duk008,95,FAIL
2025-05-02 13:56:11,duk008,97,FAIL
2025-05-02 13:58:46,duk008,95,FAIL
2025-05-02 14:01:22,duk008,95,FAIL
2025-05-02 14:03:12,duk008,48,FAIL
2025-05-02 14:05:49,duk008,96,FAIL
2025-05-02 14:07:39,duk008,49,FAIL
2025-05-02 14:10:16,duk008,96,FAIL
2025-05-02 14:12:51,duk008,95,FAIL
2025-05-02 14:15:27,duk008,95,FAIL
2025-05-02 14:27:31,duk008,94,FAIL
2025-05-02 14:30:06,duk008,94,FAIL
2025-05-02 14:32:41,duk008,95,FAIL
2025-05-02 14:35:17,duk008,95,FAIL
2025-05-02 14:37:52,duk008,95,FAIL
2025-05-02 14:40:29,duk008,96,FAIL
2025-05-02 14:43:05,duk008,95,FAIL
2025-05-02 14:45:40,duk008,95,FAIL
2025-05-02 14:48:15,duk008,94,FAIL
2025-05-02 14:50:50,duk008,94,FAIL
2025-05-02 14:53:26,duk008,95,FAIL
2025-05-02 15:03:15,duk008,48,FAIL
2025-05-02 15:05:50,duk008,95,FAIL
2025-05-02 15:08:25,duk008,95,FAIL
2025-05-02 15:11:00,duk008,94,FAIL
2025-05-02 15:13:35,duk008,94,FAIL
2025-05-02 15:16:11,duk008,95,FAIL
2025-05-02 15:18:47,duk008,94,FAIL
2025-05-02 15:21:21,duk008,94,FAIL
2025-05-02 15:23:56,duk008,94,FAIL
2025-05-02 15:26:32,duk008,95,FAIL
2025-05-02 15:29:08,duk008,96,FAIL
2025-05-02 15:51:38,duk008,95,FAIL
2025-05-02 16:05:09,duk008,751,SUCCESS
2025-05-03 08:12:20,duk008_xls,739,SUCCESS
2025-05-03 08:18:53,duk008,391,FAIL
2025-05-03 08:26:26,duk008,391,FAIL
2025-05-03 08:33:57,duk008,391,FAIL
2025-05-03 08:41:30,duk008,391,FAIL
2025-05-03 08:49:02,duk008,390,FAIL
2025-05-03 09:01:36,duk008,693,SUCCESS
2025-05-04 08:13:54,duk008_xls,832,SUCCESS
2025-05-04 08:20:39,duk008,403,FAIL
2025-05-04 08:28:23,duk008,403,FAIL
2025-05-04 08:36:06,duk008,402,FAIL
2025-05-04 08:43:50,duk008,403,FAIL
2025-05-04 08:56:26,duk008,695,SUCCESS
2025-05-05 08:12:18,duk008_xls,737,SUCCESS
2025-05-05 08:23:54,duk008,694,SUCCESS
2025-05-06 08:01:57,duk008_xls,115,FAIL
2025-05-06 08:04:53,duk008_xls,115,FAIL
2025-05-06 08:07:49,duk008_xls,115,FAIL
2025-05-06 08:10:44,duk008_xls,115,FAIL
2025-05-06 08:13:40,duk008_xls,115,FAIL
2025-05-06 08:16:35,duk008_xls,115,FAIL
2025-05-06 08:32:20,duk008_xls,884,SUCCESS
2025-05-06 08:45:15,duk008,773,SUCCESS
2025-05-07 08:13:41,duk008_xls,820,SUCCESS
2025-05-07 08:25:40,duk008,716,SUCCESS
2025-05-07 13:21:14,duk008,392,FAIL
2025-05-07 13:28:48,duk008,393,FAIL
2025-05-07 13:36:21,duk008,392,FAIL
2025-05-07 13:38:36,duk008,74,FAIL
2025-05-07 13:40:09,duk008,31,FAIL
2025-05-07 13:41:41,duk008,31,FAIL
2025-05-07 13:43:13,duk008,31,FAIL
2025-05-07 13:44:44,duk008,31,FAIL
2025-05-07 13:46:16,duk008,31,FAIL
2025-05-07 13:47:48,duk008,31,FAIL
2025-05-07 13:49:20,duk008,32,FAIL
2025-05-07 13:50:52,duk008_xls,31,FAIL
2025-05-07 13:52:24,duk008_xls,32,FAIL
2025-05-07 13:53:56,duk008_xls,31,FAIL
2025-05-07 13:55:28,duk008_xls,31,FAIL
2025-05-07 13:56:59,duk008_xls,31,FAIL
2025-05-07 13:58:31,duk008_xls,31,FAIL
2025-05-07 14:00:03,duk008_xls,32,FAIL
2025-05-07 14:01:35,duk008_xls,32,FAIL
2025-05-07 14:03:07,duk008_xls,31,FAIL
2025-05-07 14:04:38,duk008_xls,31,FAIL
2025-05-07 14:06:10,duk008_xls,31,FAIL
2025-05-08 08:00:34,duk008_xls,33,FAIL
2025-05-08 08:02:06,duk008_xls,31,FAIL
2025-05-08 08:03:38,duk008_xls,31,FAIL
2025-05-08 08:05:10,duk008_xls,31,FAIL
2025-05-08 08:06:41,duk008_xls,31,FAIL
2025-05-08 08:08:13,duk008_xls,31,FAIL
2025-05-08 08:09:46,duk008_xls,32,FAIL
2025-05-08 08:11:18,duk008_xls,31,FAIL
2025-05-08 08:12:50,duk008_xls,31,FAIL
2025-05-08 08:14:22,duk008_xls,31,FAIL
2025-05-08 08:15:54,duk008_xls,32,FAIL
2025-05-08 08:17:26,duk008,32,FAIL
2025-05-08 08:18:58,duk008,32,FAIL
2025-05-08 08:20:30,duk008,31,FAIL
2025-05-08 08:22:02,duk008,31,FAIL
2025-05-08 08:23:34,duk008,31,FAIL
2025-05-08 08:25:06,duk008,31,FAIL
2025-05-08 08:26:37,duk008,31,FAIL
2025-05-08 08:28:09,duk008,31,FAIL
2025-05-08 08:29:41,duk008,31,FAIL
2025-05-08 08:31:13,duk008,31,FAIL
2025-05-08 08:32:45,duk008,31,FAIL
2025-05-08 10:10:33,DUK008_XLS,1,FAIL
2025-05-08 10:11:55,DUK008_XLS,0,FAIL
2025-05-08 10:14:33,duk008_xls,75,FAIL
2025-05-08 10:16:47,duk008_xls,74,FAIL
2025-05-08 10:28:14,duk008_xls,627,FAIL
2025-05-08 10:39:53,duk008_xls,637,FAIL
2025-05-08 10:53:13,duk008_xls,738,SUCCESS
2025-05-08 11:04:49,duk008,695,SUCCESS
2025-05-08 18:59:25,accruals,23369,FAIL
2025-05-08 21:26:54,accruals,8787,SUCCESS
2025-05-09 01:07:49,provision,13253,SUCCESS
2025-05-09 01:56:33,ic01,2920,SUCCESS
2025-05-09 08:12:09,duk008_xls,727,SUCCESS
2025-05-09 08:23:57,duk008,706,SUCCESS
2025-05-09 11:56:46,ic01,1245,SUCCESS
2025-05-09 12:50:58,accruals,3250,SUCCESS
2025-05-09 13:49:41,accruals,3521,SUCCESS
2025-05-09 14:35:19,provision,2735,SUCCESS
2025-05-12 11:35:50,duk008_xls,763,SUCCESS
2025-05-12 11:47:18,duk008,686,SUCCESS
2025-05-12 12:41:42,duk008,565,SUCCESS
2025-05-12 12:44:04,duk008,95,FAIL
2025-05-12 12:46:39,duk008,94,FAIL
2025-05-12 12:49:14,duk008,94,FAIL
2025-05-12 12:51:49,duk008,95,FAIL
2025-05-12 12:53:37,duk008,48,FAIL
2025-05-12 12:55:26,duk008,48,FAIL
2025-05-12 12:58:01,duk008,94,FAIL
2025-05-12 12:59:50,duk008,48,FAIL
2025-05-12 13:02:25,duk008,94,FAIL
2025-05-12 13:05:00,duk008,94,FAIL
2025-05-12 13:07:35,duk008,94,FAIL
2025-05-12 13:11:17,duk008,50,FAIL
2025-05-12 13:24:29,duk008,732,SUCCESS
2025-05-13 08:12:10,duk008_xls,729,SUCCESS
2025-05-13 08:23:35,duk008,683,SUCCESS
2025-05-13 20:11:45,duk008,685,SUCCESS
2025-05-14 08:12:20,duk008_xls,739,SUCCESS
2025-05-14 08:23:57,duk008,695,SUCCESS
2025-05-15 08:12:09,duk008_xls,727,SUCCESS
2025-05-15 08:23:34,duk008,683,SUCCESS
2025-05-16 08:12:21,duk008_xls,739,SUCCESS
2025-05-16 08:18:54,duk008,391,FAIL
2025-05-16 08:26:26,duk008,391,FAIL
2025-05-16 08:33:57,duk008,390,FAIL
2025-05-16 08:41:29,duk008,391,FAIL
2025-05-16 08:49:00,duk008,390,FAIL
2025-05-16 08:56:32,duk008,391,FAIL
2025-05-16 09:08:57,duk008,684,SUCCESS
2025-05-17 08:12:09,duk008_xls,727,SUCCESS
2025-05-17 08:18:41,duk008,391,FAIL
2025-05-17 08:26:13,duk008,391,FAIL
2025-05-17 08:33:44,duk008,390,FAIL
2025-05-17 08:41:15,duk008,390,FAIL
2025-05-17 08:48:47,duk008,391,FAIL
2025-05-17 08:56:19,duk008,391,FAIL
2025-05-17 09:03:50,duk008,390,FAIL
2025-05-17 09:11:22,duk008,391,FAIL
2025-05-17 09:18:53,duk008,390,FAIL
2025-05-17 09:31:28,duk008,694,SUCCESS
2025-05-18 08:12:19,duk008_xls,737,SUCCESS
2025-05-18 08:18:52,duk008,391,FAIL
2025-05-18 08:26:23,duk008,390,FAIL
2025-05-18 08:33:55,duk008,391,FAIL
2025-05-18 08:41:27,duk008,391,FAIL
2025-05-18 08:48:58,duk008,390,FAIL
2025-05-18 09:01:23,duk008,684,SUCCESS
2025-05-19 08:12:08,duk008_xls,726,SUCCESS
2025-05-19 08:18:41,duk008,391,FAIL
2025-05-19 08:26:13,duk008,391,FAIL
2025-05-19 08:33:44,duk008,390,FAIL
2025-05-19 08:41:16,duk008,391,FAIL
2025-05-19 08:53:40,duk008,684,SUCCESS
2025-05-20 08:01:57,duk008_xls,115,FAIL
2025-05-20 08:04:52,duk008_xls,115,FAIL
2025-05-20 08:07:47,duk008_xls,114,FAIL
2025-05-20 08:10:42,duk008_xls,114,FAIL
2025-05-20 08:13:37,duk008_xls,114,FAIL
2025-05-20 08:16:32,duk008_xls,114,FAIL
2025-05-20 08:19:28,duk008_xls,115,FAIL
2025-05-20 08:22:23,duk008_xls,115,FAIL
2025-05-20 08:25:18,duk008_xls,115,FAIL
2025-05-20 08:28:13,duk008_xls,115,FAIL
2025-05-20 08:31:08,duk008_xls,114,FAIL
2025-05-20 08:34:04,duk008,115,FAIL
2025-05-20 08:36:59,duk008,115,FAIL
2025-05-20 08:39:54,duk008,115,FAIL
2025-05-20 08:42:49,duk008,115,FAIL
2025-05-20 08:45:44,duk008,114,FAIL
2025-05-20 08:48:39,duk008,114,FAIL
2025-05-20 08:51:34,duk008,114,FAIL
2025-05-20 08:54:29,duk008,114,FAIL
2025-05-20 08:57:25,duk008,114,FAIL
2025-05-20 09:00:20,duk008,115,FAIL
2025-05-20 09:03:15,duk008,115,FAIL
2025-05-21 08:01:56,duk008_xls,114,FAIL
2025-05-21 08:04:50,duk008_xls,114,FAIL
2025-05-21 08:07:45,duk008_xls,114,FAIL
2025-05-21 08:10:39,duk008_xls,114,FAIL
2025-05-21 08:13:34,duk008_xls,114,FAIL
2025-05-21 08:16:28,duk008_xls,114,FAIL
2025-05-21 08:19:23,duk008_xls,114,FAIL
2025-05-21 08:22:17,duk008_xls,114,FAIL
2025-05-21 08:25:12,duk008_xls,114,FAIL
2025-05-21 08:28:06,duk008_xls,114,FAIL
2025-05-21 08:31:01,duk008_xls,114,FAIL
2025-05-21 08:33:56,duk008,114,FAIL
2025-05-21 08:36:50,duk008,114,FAIL
2025-05-21 08:39:45,duk008,114,FAIL
2025-05-21 08:42:39,duk008,114,FAIL
2025-05-21 08:45:34,duk008,114,FAIL
2025-05-21 08:48:28,duk008,114,FAIL
2025-05-21 08:51:23,duk008,114,FAIL
2025-05-21 08:54:17,duk008,114,FAIL
2025-05-21 08:57:12,duk008,114,FAIL
2025-05-21 09:00:06,duk008,114,FAIL
2025-05-21 09:03:01,duk008,115,FAIL
2025-05-22 08:01:56,duk008_xls,114,FAIL
2025-05-22 08:04:51,duk008_xls,114,FAIL
2025-05-22 08:07:45,duk008_xls,114,FAIL
2025-05-22 08:10:40,duk008_xls,114,FAIL
2025-05-22 08:13:34,duk008_xls,114,FAIL
2025-05-22 08:16:28,duk008_xls,113,FAIL
2025-05-22 08:19:23,duk008_xls,114,FAIL
2025-05-22 08:22:17,duk008_xls,114,FAIL
2025-05-22 08:25:12,duk008_xls,114,FAIL
2025-05-22 08:28:06,duk008_xls,114,FAIL
2025-05-22 08:31:01,duk008_xls,114,FAIL
2025-05-22 08:33:56,duk008,114,FAIL
2025-05-22 08:36:50,duk008,114,FAIL
2025-05-22 08:39:45,duk008,114,FAIL
2025-05-22 08:42:39,duk008,114,FAIL
2025-05-22 08:45:34,duk008,114,FAIL
2025-05-22 08:48:28,duk008,114,FAIL
2025-05-22 08:51:22,duk008,114,FAIL
2025-05-22 08:54:17,duk008,114,FAIL
2025-05-22 08:57:11,duk008,114,FAIL
2025-05-22 09:00:06,duk008,114,FAIL
2025-05-22 09:03:00,duk008,114,FAIL
2025-05-23 08:01:56,duk008_xls,114,FAIL
2025-05-23 08:04:51,duk008_xls,114,FAIL
2025-05-23 08:07:45,duk008_xls,114,FAIL
2025-05-23 08:10:40,duk008_xls,114,FAIL
2025-05-23 08:13:34,duk008_xls,114,FAIL
2025-05-23 08:16:28,duk008_xls,114,FAIL
2025-05-23 08:19:23,duk008_xls,114,FAIL
2025-05-23 08:22:17,duk008_xls,114,FAIL
2025-05-23 08:25:12,duk008_xls,114,FAIL
2025-05-23 08:28:06,duk008_xls,114,FAIL
2025-05-23 08:31:00,duk008_xls,114,FAIL
2025-05-23 08:33:55,duk008,114,FAIL
